ID,WellID,Row,Column,RowName,ColumnName,WellName,DateTime,Timepoint,ElapsedTime,Description,[Cell] Count,[Cell] (Nuc2) Area (AVG),[Cell] (Nuc2) Diameter (AVG),[Cell] (Nuc2) Circumference (AVG),[Cell] (Nuc2) Circularity (AVG),[Cell] (Nuc2) Compactness (AVG),[Cell] (Nuc2) Anisometry (AVG),[Cell] (Nuc2) TotalIntensity CH1 (AVG),[Cell] (Nuc2) TotalIntensity CH2 (AVG),[Cell] (Nuc2) TotalIntensity CH3 (AVG),[Cell] (Nuc2) MeanIntensity CH1 (AVG),[Cell] (Nuc2) MeanIntensity CH2 (AVG),[Cell] (Nuc2) MeanIntensity CH3 (AVG),[Cell] (Nuc2) TotalPeak CH1 (AVG),[Cell] (Nuc2) TotalPeak CH2 (AVG),[Cell] (Nuc2) TotalPeak CH3 (AVG),[Cell] (Nuc2) TotalRidge CH1 (AVG),[Cell] (Nuc2) TotalRidge CH2 (AVG),[Cell] (Nuc2) TotalRidge CH3 (AVG),[Cell] (Nuc2) MeanPeak CH1 (AVG),[Cell] (Nuc2) MeanPeak CH2 (AVG),[Cell] (Nuc2) MeanPeak CH3 (AVG),[Cell] (Nuc2) MeanRidge CH1 (AVG),[Cell] (Nuc2) MeanRidge CH2 (AVG),[Cell] (Nuc2) MeanRidge CH3 (AVG),[Cell] (CellBody) Area (AVG),[Cell] (CellBody) Diameter (AVG),[Cell] (CellBody) Circumference (AVG),[Cell] (CellBody) Circularity (AVG),[Cell] (CellBody) Compactness (AVG),[Cell] (CellBody) Anisometry (AVG),[Cell] (CellBody) TotalIntensity CH2 (AVG),[Cell] (CellBody) TotalIntensity CH3 (AVG),[Cell] (CellBody) TotalIntensity CH4 (AVG),[Cell] (CellBody) TotalIntensity CH5 (AVG),[Cell] (CellBody) MeanIntensity CH2 (AVG),[Cell] (CellBody) MeanIntensity CH3 (AVG),[Cell] (CellBody) MeanIntensity CH4 (AVG),[Cell] (CellBody) MeanIntensity CH5 (AVG),[Cell] (CellBody) MinIntensity CH2 (AVG),[Cell] (CellBody) MinIntensity CH3 (AVG),[Cell] (CellBody) MinIntensity CH4 (AVG),[Cell] (CellBody) MinIntensity CH5 (AVG),[Cell] (CellBody) MaxIntensity CH2 (AVG),[Cell] (CellBody) MaxIntensity CH3 (AVG),[Cell] (CellBody) MaxIntensity CH4 (AVG),[Cell] (CellBody) MaxIntensity CH5 (AVG),[Cell] (CellBody) TotalPeak CH2 (AVG),[Cell] (CellBody) TotalPeak CH3 (AVG),[Cell] (CellBody) TotalPeak CH4 (AVG),[Cell] (CellBody) TotalPeak CH5 (AVG),[Cell] (CellBody) TotalHole CH2 (AVG),[Cell] (CellBody) TotalHole CH3 (AVG),[Cell] (CellBody) TotalHole CH4 (AVG),[Cell] (CellBody) TotalHole CH5 (AVG),[Cell] (CellBody) TotalRidge CH2 (AVG),[Cell] (CellBody) TotalRidge CH3 (AVG),[Cell] (CellBody) TotalRidge CH4 (AVG),[Cell] (CellBody) TotalRidge CH5 (AVG),[Cell] (CellBody) TotalValley CH2 (AVG),[Cell] (CellBody) TotalValley CH3 (AVG),[Cell] (CellBody) TotalValley CH4 (AVG),[Cell] (CellBody) TotalValley CH5 (AVG),[Cell] (CellBody) TotalEdge CH2 (AVG),[Cell] (CellBody) TotalEdge CH3 (AVG),[Cell] (CellBody) TotalEdge CH4 (AVG),[Cell] (CellBody) TotalEdge CH5 (AVG),[Cell] (CellBody) TotalSaddle CH2 (AVG),[Cell] (CellBody) TotalSaddle CH3 (AVG),[Cell] (CellBody) TotalSaddle CH4 (AVG),[Cell] (CellBody) TotalSaddle CH5 (AVG),[Cell] (CellBody) MeanPeak CH2 (AVG),[Cell] (CellBody) MeanPeak CH3 (AVG),[Cell] (CellBody) MeanPeak CH4 (AVG),[Cell] (CellBody) MeanPeak CH5 (AVG),[Cell] (CellBody) MeanHole CH2 (AVG),[Cell] (CellBody) MeanHole CH3 (AVG),[Cell] (CellBody) MeanHole CH4 (AVG),[Cell] (CellBody) MeanHole CH5 (AVG),[Cell] (CellBody) MeanRidge CH2 (AVG),[Cell] (CellBody) MeanRidge CH3 (AVG),[Cell] (CellBody) MeanRidge CH4 (AVG),[Cell] (CellBody) MeanRidge CH5 (AVG),[Cell] (CellBody) MeanValley CH2 (AVG),[Cell] (CellBody) MeanValley CH3 (AVG),[Cell] (CellBody) MeanValley CH4 (AVG),[Cell] (CellBody) MeanValley CH5 (AVG),[Cell] (CellBody) MeanEdge CH2 (AVG),[Cell] (CellBody) MeanEdge CH3 (AVG),[Cell] (CellBody) MeanEdge CH4 (AVG),[Cell] (CellBody) MeanEdge CH5 (AVG),[Cell] (CellBody) MeanSaddle CH2 (AVG),[Cell] (CellBody) MeanSaddle CH3 (AVG),[Cell] (CellBody) MeanSaddle CH4 (AVG),[Cell] (CellBody) MeanSaddle CH5 (AVG)
239,294,13,6,M,6,M-06,2021-03-30 01:40:05 +02:00,1,0,,263,187.4512,17.3706,54.3254,0.784689,1.287402,1.280092,230403.26,40508.08,48786.48,521.7351,91.8438,109.5193,539.939524,390.311440,573.999271,1368.836528,939.372564,1837.812010,1.262848,0.894761,1.301884,3.261798,2.159975,4.182013,241.6106,24.2701,70.7465,0.597025,1.690209,1.562177,50299.79,66186.32,25116.15,5335316.63,92.1222,118.4720,45.3060,9411.8191,24.20,3.91,1.43,6093.23,238.79,470.84,186.45,12323.02,32.585785,38.668957,53.942914,4.815086,30.922225,46.399856,60.243108,3.064979,100.419523,135.416422,180.585661,14.837798,95.860597,141.512815,182.761710,12.713026,199.443850,396.487360,397.500278,78.858683,59.508290,87.708148,112.338640,9.943107,0.056800,0.068425,0.094540,0.008533,0.053954,0.082043,0.105738,0.005690,0.175497,0.239504,0.316830,0.026586,0.167669,0.250192,0.320825,0.023172,0.360309,0.699802,0.701544,0.144906,0.104381,0.154923,0.197033,0.017950
247,295,13,7,M,7,M-07,2021-03-30 01:39:48 +02:00,1,0,,212,184.2915,17.0917,53.2065,0.790602,1.256069,1.254541,224783.48,36360.21,46590.47,525.1606,85.7689,105.1222,537.230716,391.329654,586.732756,1373.854169,934.484735,1847.832233,1.281815,0.932420,1.359774,3.410049,2.239149,4.289613,234.9946,23.6954,68.0453,0.604083,1.622542,1.565044,45145.11,63981.10,23476.19,5263323.83,85.7323,116.2049,43.0857,9551.3948,22.68,4.44,1.50,6095.36,222.75,456.00,172.09,12568.48,33.000343,37.956597,52.987215,4.959353,31.073157,44.780346,58.038841,2.946484,101.396238,131.714106,175.457886,15.004047,96.498169,136.838054,176.323537,12.539076,195.882885,383.016374,381.288898,80.502247,59.819820,84.661041,108.301478,9.932114,0.059450,0.069969,0.096039,0.009119,0.056118,0.082201,0.105456,0.005869,0.183137,0.242105,0.318582,0.028169,0.174545,0.250967,0.320358,0.024213,0.368042,0.698141,0.696317,0.155197,0.108419,0.154973,0.196760,0.018914
255,296,13,8,M,8,M-08,2021-03-30 01:39:30 +02:00,1,0,,280,185.0788,17.1612,53.9352,0.791685,1.281543,1.253242,225512.66,41386.50,47326.26,518.8947,96.0234,107.1884,519.439302,390.840351,563.830978,1317.613535,937.223914,1819.138071,1.224643,0.922456,1.303727,3.171242,2.210027,4.195012,239.6766,24.2948,70.5367,0.587681,1.695584,1.581611,52769.89,66289.33,25164.03,5274355.01,97.3456,118.7550,45.7309,9386.5901,24.53,4.34,1.50,6096.74,250.49,474.15,184.97,12125.58,31.856173,37.921354,52.512327,4.713557,30.354009,45.535335,58.562494,2.999629,98.606999,132.475599,175.833863,14.523326,94.242212,138.825832,178.003656,12.448992,199.937776,390.223088,392.477369,76.410332,58.658586,85.895383,109.565731,9.759297,0.056131,0.067650,0.093106,0.008456,0.053629,0.081153,0.103721,0.005727,0.174247,0.236589,0.311887,0.026434,0.166838,0.247784,0.315362,0.023148,0.366493,0.695752,0.700096,0.142723,0.104003,0.153370,0.194271,0.017915
263,297,13,9,M,9,M-09,2021-03-30 01:39:13 +02:00,1,0,,262,185.1836,17.3281,53.5123,0.775370,1.264433,1.305441,233257.63,37713.94,43426.72,539.7992,87.6185,97.5460,550.209908,370.354875,573.220834,1365.097156,900.479273,1818.281026,1.319627,0.874313,1.329154,3.344559,2.119530,4.199116,246.5869,25.0440,71.7935,0.580336,1.717021,1.655611,48251.23,62288.42,22864.48,5452671.10,88.1647,109.0466,40.7667,9424.6963,23.76,4.67,1.56,6222.47,217.71,436.68,163.42,12181.77,34.452081,40.940853,56.913396,4.901801,32.642906,48.010246,62.122103,2.978058,105.710766,140.832020,188.675586,14.922779,100.837715,146.201788,189.101640,12.550802,200.197178,398.512585,398.736024,78.178414,62.266042,90.050263,116.429905,9.901747,0.058919,0.071593,0.097921,0.008518,0.055697,0.083663,0.106772,0.005590,0.181106,0.246226,0.324431,0.026457,0.172619,0.254926,0.325305,0.022869,0.356714,0.691767,0.692019,0.142181,0.107004,0.157034,0.200166,0.017800
271,298,13,10,M,10,M-10,2021-03-30 01:38:56 +02:00,1,0,,301,184.4058,17.2106,53.4643,0.785437,1.262869,1.277471,220572.21,35514.91,43201.52,511.0057,82.9165,98.2750,533.628492,367.785616,563.526677,1297.959366,894.778469,1799.102631,1.265848,0.868291,1.309516,3.141162,2.108624,4.178184,244.7343,24.7350,71.3501,0.573531,1.693524,1.596447,46278.70,62302.09,23103.47,5381326.84,83.8916,110.5285,41.2948,9402.8909,23.57,4.76,1.43,6209.54,214.46,444.60,170.26,12040.29,33.623774,39.451187,55.681145,4.705319,31.988960,46.948631,61.673595,2.851833,103.581637,136.996075,186.037148,14.339566,98.899079,143.032011,187.523142,12.103533,198.392223,396.082432,400.299679,74.602722,61.140767,88.175634,115.561360,9.533280,0.058238,0.068467,0.095725,0.008389,0.055235,0.081243,0.105930,0.005333,0.179692,0.237837,0.320116,0.025859,0.171322,0.247982,0.322646,0.022195,0.354899,0.689346,0.696977,0.137940,0.106264,0.153063,0.198988,0.017324
279,299,13,11,M,11,M-11,2021-03-30 01:38:38 +02:00,1,0,,341,184.4656,17.4293,54.9140,0.775622,1.368142,1.314177,224857.64,35358.11,42930.57,527.0569,82.1189,96.7452,524.516200,374.260090,566.462323,1324.506406,901.619484,1794.131328,1.248333,0.887274,1.315323,3.214800,2.130492,4.148258,244.4973,24.8679,72.8718,0.582714,1.808238,1.636716,44540.30,59377.82,22251.62,5383964.71,81.3723,104.7496,40.0579,9397.1697,21.88,4.57,1.44,6192.84,209.33,418.77,161.16,12112.38,34.656644,41.629268,57.925197,4.813774,33.049574,48.692626,63.544703,2.911313,106.989982,143.471521,191.903453,14.712024,102.205728,148.434498,192.621126,12.405472,200.448495,395.224084,401.178750,75.402697,63.067252,91.596870,118.344570,9.806718,0.059621,0.071713,0.098737,0.008485,0.056873,0.083967,0.108630,0.005471,0.184540,0.247267,0.327451,0.026339,0.176422,0.256086,0.329331,0.022700,0.359002,0.689292,0.698664,0.139091,0.109253,0.158224,0.202725,0.017716
287,300,13,12,M,12,M-12,2021-03-30 01:38:21 +02:00,1,0,,281,175.8825,17.0887,54.3943,0.759042,1.414505,1.329824,189306.82,32317.41,37568.65,444.0015,78.9509,86.0722,494.642220,355.209721,519.500826,1249.160398,865.775414,1628.658981,1.237493,0.880987,1.263159,3.201401,2.141849,3.916834,242.0786,24.5209,72.0256,0.583212,1.771676,1.648412,41980.09,53424.75,20940.12,5273638.67,77.8314,92.6446,36.8094,9276.2185,21.59,3.86,1.13,6234.31,209.99,356.36,148.83,11804.37,35.860561,41.885797,58.330412,4.838800,34.746504,49.237851,64.745345,2.978327,111.499060,143.531292,194.209110,14.670222,106.948469,148.777174,195.340826,12.406022,205.337021,388.073305,400.958337,71.268696,65.907926,91.013203,119.664574,9.740968,0.062653,0.074669,0.102169,0.008652,0.060735,0.086770,0.112899,0.005665,0.195550,0.254635,0.339621,0.026709,0.187712,0.262622,0.341106,0.023123,0.372395,0.678315,0.701735,0.132462,0.116104,0.160868,0.209183,0.017972
199,301,13,13,M,13,M-13,2021-03-30 01:38:03 +02:00,1,0,,256,189.1120,17.4976,54.0069,0.782930,1.251622,1.284379,235744.86,37385.91,46856.19,539.1715,86.1477,105.0974,554.078886,393.559589,588.880235,1387.900855,945.515765,1904.031432,1.282886,0.921499,1.343920,3.327184,2.198616,4.309098,254.5273,25.6452,73.9366,0.579096,1.749721,1.657646,48229.03,66534.90,24170.49,5633375.74,86.2937,115.0847,43.3611,9462.8089,23.07,5.39,1.94,6183.39,217.02,457.72,169.93,12328.29,35.516631,41.892228,58.515501,5.103971,33.657615,50.188893,64.505941,3.128916,109.829533,146.405011,193.948488,15.785457,104.532176,152.941078,195.389040,13.412844,208.134180,418.160468,416.101949,80.597962,64.864137,94.440038,119.802733,10.603247,0.058412,0.069963,0.096460,0.008593,0.055098,0.083454,0.106125,0.005764,0.180804,0.244223,0.319859,0.027199,0.171942,0.254626,0.322132,0.023830,0.361597,0.702146,0.697680,0.145103,0.107130,0.157305,0.197851,0.018528
206,302,13,14,M,14,M-14,2021-03-30 01:37:46 +02:00,1,0,,238,191.8711,17.5798,54.9279,0.781283,1.284234,1.278505,235851.00,36794.85,45606.05,527.6249,83.3877,98.6720,547.109383,388.298435,593.084374,1392.312094,942.192397,1866.553415,1.269213,0.894469,1.327593,3.336216,2.160228,4.143949,254.3137,25.5543,73.4760,0.574930,1.736289,1.640082,46774.37,63167.03,23853.07,5596258.57,82.6761,105.6333,40.7467,9382.2264,22.10,4.30,1.44,6135.57,213.22,408.04,158.49,12086.63,35.889128,41.237003,58.689380,5.153885,34.245399,48.836324,64.704818,3.122991,111.005505,142.959426,195.728779,15.691993,106.046063,148.558838,196.799961,13.204260,209.499273,410.513092,417.593249,78.078129,65.695943,91.658311,121.103979,10.438996,0.059654,0.070423,0.098326,0.008727,0.057021,0.082515,0.107941,0.005672,0.185230,0.243097,0.327597,0.027043,0.177096,0.251347,0.328755,0.023322,0.364527,0.686456,0.699008,0.138563,0.110012,0.155107,0.202528,0.018186
214,303,13,15,M,15,M-15,2021-03-30 01:37:29 +02:00,1,0,,291,181.9330,17.0386,52.8892,0.786781,1.255228,1.282331,224396.99,33577.90,42846.90,538.9435,81.2692,98.2322,533.296103,362.909865,575.331448,1330.310846,869.429486,1791.685925,1.290568,0.870481,1.335850,3.348077,2.092337,4.170772,238.4386,24.0883,69.4107,0.595223,1.657648,1.591981,42981.58,59725.69,21892.79,5241835.32,82.0256,107.8760,40.3029,9396.0036,23.03,5.41,1.73,6363.61,200.06,411.30,158.98,11951.05,33.837851,38.726402,54.426610,4.479399,31.912178,45.662678,59.593687,2.552674,103.926304,133.760675,180.508295,13.493494,98.747731,139.011686,181.409695,11.167663,192.167020,385.051112,385.203325,69.913300,61.131772,85.896818,111.673805,8.905221,0.059820,0.069977,0.097256,0.008213,0.056441,0.081827,0.105809,0.005087,0.184408,0.241232,0.321636,0.025234,0.175383,0.249853,0.322253,0.021518,0.354397,0.684139,0.686207,0.135327,0.108898,0.154521,0.198264,0.016892
222,304,13,16,M,16,M-16,2021-03-30 01:37:11 +02:00,1,0,,210,185.2286,17.2526,53.8229,0.787642,1.271973,1.271399,227851.80,38700.85,44715.99,536.4316,90.8273,101.1152,533.717472,400.296669,598.549391,1387.041580,947.377806,1847.829000,1.264763,0.958794,1.399277,3.410352,2.258875,4.239294,242.6754,24.5004,70.2787,0.598302,1.666390,1.605835,49019.97,61887.85,23518.20,5343825.31,91.0044,109.1454,42.5068,9418.5876,24.12,4.97,1.73,6191.02,230.41,443.09,172.64,12267.79,33.457762,39.829525,55.086513,4.782371,31.878228,46.961956,60.453280,2.942909,103.217735,137.753332,183.160943,14.573341,98.735517,143.194619,183.856997,12.324726,202.759768,395.026774,396.334383,75.569417,61.173155,88.704278,113.136846,9.691218,0.058152,0.069795,0.095679,0.008578,0.055429,0.081684,0.104446,0.005771,0.180185,0.240846,0.317718,0.026820,0.172539,0.249832,0.318395,0.023415,0.372215,0.691218,0.694327,0.144049,0.107354,0.155119,0.196325,0.018139
230,305,13,17,M,17,M-17,2021-03-30 01:36:54 +02:00,1,0,,256,185.5076,17.3026,53.5742,0.783004,1.256753,1.276216,227357.23,35798.03,45263.68,530.7751,84.8417,102.0794,546.835810,382.519265,594.262997,1351.491461,910.172948,1866.961433,1.291241,0.910266,1.373537,3.305553,2.158124,4.299706,248.1606,25.1708,72.7839,0.582422,1.744727,1.642108,45933.24,63519.86,22788.18,5501705.45,84.3923,110.2267,40.5701,9468.7417,23.23,4.74,1.61,6082.42,216.10,441.85,163.65,12083.21,35.179647,39.973560,57.108954,5.107683,33.356970,47.841590,63.108118,3.005269,108.561900,139.206288,189.881462,15.434756,103.329423,145.769674,191.248533,12.906344,203.858236,408.262279,409.744644,78.776950,63.970684,89.834121,117.588163,10.206886,0.059737,0.068498,0.096652,0.008838,0.056487,0.081548,0.106833,0.005602,0.184549,0.238321,0.321829,0.027244,0.175450,0.249176,0.324102,0.023367,0.362597,0.699666,0.702529,0.144354,0.108909,0.153813,0.199672,0.018229
238,306,13,18,M,18,M-18,2021-03-30 01:36:36 +02:00,1,0,,313,180.7607,17.0953,52.8993,0.773090,1.270333,1.294297,219219.39,32449.80,40735.92,525.2607,76.9573,93.1914,527.105477,358.407400,554.377538,1316.244415,869.742840,1780.719676,1.291997,0.867510,1.303588,3.338451,2.111893,4.176996,244.5487,25.8401,73.2336,0.548046,1.806997,1.756802,42370.93,59014.26,21206.72,5385988.87,77.2421,103.4195,37.7199,9403.2669,21.33,4.31,1.35,6195.03,198.78,419.50,157.60,12073.36,34.909144,40.977234,58.088245,4.793207,33.259522,48.370285,63.779625,2.899820,107.750272,141.984110,192.698306,14.683857,102.898914,147.561375,193.549533,12.390833,198.428754,397.590316,401.530561,75.187672,63.672261,91.325454,118.897363,9.795772,0.060145,0.071907,0.100742,0.008450,0.057293,0.084356,0.110511,0.005432,0.185864,0.248593,0.334382,0.026274,0.177658,0.257607,0.335767,0.022642,0.356844,0.691733,0.700429,0.138976,0.110213,0.159453,0.206498,0.017690
246,307,13,19,M,19,M-19,2021-03-30 01:36:19 +02:00,1,0,,307,180.1743,16.9140,52.7958,0.790364,1.263663,1.265860,207592.74,32715.49,42247.32,499.2290,78.1480,96.3737,523.109313,369.168970,571.857560,1295.166106,884.400450,1800.030185,1.281016,0.898267,1.357407,3.260535,2.155386,4.265149,236.4927,24.1525,69.4155,0.599737,1.671193,1.622024,41685.52,59832.29,22077.93,5190174.76,78.6597,107.0032,40.2519,9367.9470,21.43,4.84,1.47,6215.78,202.67,418.14,164.46,11980.82,34.003693,38.464894,54.695102,4.396977,32.347983,45.967262,60.648241,2.740563,105.111283,134.432378,182.348164,13.480461,100.052205,140.251403,183.922901,11.446749,196.140547,387.962798,391.618781,70.466148,61.885231,86.909359,112.915716,8.995680,0.060707,0.069926,0.097865,0.008051,0.057878,0.083029,0.108390,0.005462,0.188241,0.244093,0.326523,0.025328,0.179486,0.253871,0.329337,0.022181,0.366740,0.699775,0.706133,0.136833,0.111254,0.157603,0.202362,0.017165
254,308,13,20,M,20,M-20,2021-03-30 01:36:02 +02:00,1,0,,318,185.9643,17.2772,54.0284,0.786855,1.277592,1.274371,224898.44,37080.48,48105.11,512.4900,84.5138,109.0935,532.569467,388.574988,577.700456,1318.785079,930.673555,1872.811921,1.255556,0.901250,1.326578,3.157004,2.158166,4.280603,240.5605,23.9483,69.2467,0.603821,1.632102,1.595401,46840.89,67953.75,24498.68,5276706.47,84.8443,121.8459,44.2325,9373.7674,23.47,5.20,1.47,6243.85,217.27,487.68,183.46,11884.92,33.019543,37.685902,53.752955,4.397490,31.295056,45.861181,60.603227,2.716226,101.781418,132.778753,180.809870,13.453501,97.048199,139.857209,183.526048,11.388176,199.022668,396.535809,400.832750,70.930838,60.131713,86.530199,112.968727,8.972081,0.058156,0.066709,0.094525,0.007951,0.055009,0.080662,0.106338,0.005124,0.179429,0.234720,0.318054,0.024631,0.170986,0.246611,0.322572,0.021176,0.359725,0.700357,0.708824,0.132974,0.106156,0.152863,0.198800,0.016583
262,309,13,21,M,21,M-21,2021-03-30 01:35:45 +02:00,1,0,,325,191.6695,17.5458,54.4696,0.786297,1.254905,1.279591,223422.63,36030.19,48557.25,501.7686,80.8680,108.1574,545.039932,396.775230,614.759821,1332.174183,931.075705,1899.215626,1.241879,0.911437,1.392821,3.111075,2.123920,4.250155,253.9357,25.4955,72.9385,0.580097,1.715690,1.645869,45621.09,66908.57,24343.87,5607849.73,80.6653,116.6781,42.6892,9462.9581,23.07,5.76,1.82,6231.34,198.26,460.72,175.31,12155.10,36.079194,40.700085,57.734821,4.858149,34.063001,48.412177,63.754843,2.874093,110.818568,141.590270,192.319375,14.738423,105.441591,147.673075,193.880092,12.349744,206.332044,412.049231,414.860725,76.726591,65.314112,91.477865,119.302913,9.783404,0.059529,0.067120,0.094553,0.008368,0.055973,0.079397,0.104374,0.005177,0.183002,0.233393,0.315381,0.025662,0.173943,0.242996,0.318096,0.021833,0.355414,0.690145,0.695956,0.137782,0.108176,0.150966,0.196132,0.017163
270,310,13,22,M,22,M-22,2021-03-30 01:35:27 +02:00,1,0,,248,179.1758,16.9526,52.8417,0.786343,1.270934,1.283065,212069.95,33014.65,42124.99,512.0704,78.2637,97.2799,523.529917,370.126455,580.815837,1314.129355,870.701718,1792.933529,1.290616,0.905020,1.386071,3.349756,2.120405,4.234363,234.8981,23.7870,69.0190,0.603882,1.653155,1.585242,41601.25,59556.29,21490.08,5147868.64,78.2910,107.9382,39.5257,9344.8802,22.21,4.90,1.68,6305.15,194.54,422.61,162.02,11942.28,33.791192,38.937507,55.214462,4.158038,32.035791,46.613467,60.755302,2.569757,104.197975,136.003203,183.314682,12.725700,99.169894,142.174416,184.228148,10.809455,192.166645,388.409788,387.133913,68.268451,61.370460,87.994796,113.315698,8.457618,0.060465,0.071352,0.099364,0.007649,0.057351,0.084419,0.109111,0.005154,0.186918,0.247854,0.330140,0.024048,0.178053,0.257985,0.331446,0.021050,0.359822,0.702280,0.701091,0.132610,0.110532,0.159776,0.204171,0.016247
278,311,13,23,M,23,M-23,2021-03-30 01:35:10 +02:00,1,0,,244,190.7639,17.7340,54.6864,0.774322,1.292742,1.314386,225279.14,34501.73,46794.74,505.8513,77.9589,102.9168,549.904791,386.026709,596.009855,1343.231961,928.530018,1858.740875,1.266387,0.889635,1.345161,3.174656,2.138569,4.176689,262.1324,26.9128,77.8319,0.539260,1.912162,1.710056,45051.95,66348.77,23762.26,5787290.24,77.1649,110.4247,39.8521,9461.2414,19.89,4.98,1.41,6122.32,197.59,446.85,161.02,12165.70,38.679951,43.033646,61.115812,5.189797,36.851144,51.256271,67.701691,3.074540,119.216660,149.389995,203.229447,15.839898,113.745167,155.749029,204.659999,13.283753,217.926927,425.373951,429.079193,80.253323,70.176563,95.941886,125.471135,10.542862,0.061911,0.069825,0.097828,0.008733,0.058876,0.082512,0.108230,0.005542,0.191270,0.241535,0.325527,0.027128,0.182322,0.251008,0.327674,0.023302,0.365589,0.692142,0.699505,0.142370,0.112863,0.154710,0.201026,0.018281
286,314,14,2,N,2,N-02,2021-03-30 01:41:34 +02:00,1,0,,309,185.6643,17.3607,53.8614,0.776894,1.287833,1.296706,236164.34,35222.23,42843.29,542.9696,82.4954,96.0662,534.629001,363.845288,571.988771,1342.929708,893.265895,1857.973887,1.276091,0.848884,1.311489,3.278736,2.078900,4.264731,248.3956,25.3033,72.7596,0.573096,1.750103,1.657777,45398.35,60978.37,23368.54,5479999.57,81.8366,105.1739,41.1205,9411.0988,21.97,4.28,1.41,6115.14,208.38,433.35,173.93,12223.42,34.761821,41.209333,56.968110,4.788552,33.112297,49.456771,63.556225,2.917494,106.907518,144.157805,190.989416,14.639107,102.139457,150.851558,193.310979,12.370167,199.269217,408.354275,410.325920,78.080803,62.946283,93.293690,118.888277,9.756988,0.059029,0.071083,0.097331,0.008312,0.056221,0.084773,0.108430,0.005465,0.181782,0.248111,0.326348,0.025904,0.173692,0.258844,0.330172,0.022491,0.350624,0.699750,0.704034,0.142063,0.107213,0.160108,0.203250,0.017483
200,315,14,3,N,3,N-03,2021-03-30 01:41:51 +02:00,1,0,,505,192.0213,17.8874,55.0972,0.755179,1.289315,1.319263,228096.42,29424.80,41751.53,504.6589,65.6339,92.0088,549.282040,350.252732,555.773101,1301.522129,877.703210,1874.148753,1.252584,0.793634,1.244565,3.011446,1.981619,4.194460,269.7131,27.8910,79.8652,0.514547,1.935705,1.809837,40107.71,63938.42,23986.08,5954897.26,65.9365,104.7900,39.5593,9453.2020,17.84,4.11,1.39,6026.71,176.26,449.93,171.84,12203.31,41.495437,45.280820,63.412024,5.479983,39.669018,53.889657,70.021932,3.058933,128.049058,157.076893,210.204352,16.493975,121.959603,163.898510,211.630690,13.522024,220.222286,436.924625,439.259757,84.342590,74.965700,101.097790,129.698852,10.834796,0.064765,0.070559,0.098214,0.008827,0.061681,0.083934,0.108528,0.005125,0.199717,0.245193,0.326114,0.026744,0.190093,0.255766,0.328599,0.022223,0.352785,0.692078,0.693258,0.141321,0.117051,0.158127,0.201707,0.017680
208,316,14,4,N,4,N-04,2021-03-30 01:42:08 +02:00,1,0,,328,184.0114,17.2899,53.9406,0.782105,1.340157,1.306398,230728.25,39705.84,44123.99,536.5696,93.1928,99.8088,527.922418,369.647314,559.656046,1321.073861,889.581084,1812.224660,1.254516,0.880957,1.320903,3.218208,2.111086,4.215109,242.9675,24.2625,70.4580,0.600048,1.672335,1.585940,51249.11,64543.40,24767.65,5371365.76,94.1247,113.7220,44.6135,9442.2196,25.34,4.89,1.67,6060.60,232.20,460.22,185.87,12418.33,32.054870,38.824453,53.975136,4.738537,30.335722,46.594218,60.276521,3.018595,98.559380,135.894590,180.558371,14.605595,94.124389,141.998509,182.752682,12.506502,194.938016,395.487068,396.496990,79.035997,58.354901,87.871471,112.195528,9.753876,0.055723,0.067721,0.093143,0.008458,0.052672,0.081340,0.104318,0.005889,0.171708,0.237779,0.312493,0.026723,0.163951,0.248425,0.316636,0.023598,0.352920,0.696479,0.698366,0.149497,0.101894,0.153966,0.194708,0.018110
216,317,14,5,N,5,N-05,2021-03-30 01:42:25 +02:00,1,0,,483,185.9308,17.4885,54.1326,0.766115,1.285126,1.304538,222579.29,34556.02,43145.02,511.2637,80.4001,97.2457,533.136425,346.269901,539.418890,1292.696850,852.790457,1780.293094,1.252747,0.815430,1.246273,3.091859,2.001231,4.080941,251.8394,25.8948,74.1923,0.554015,1.789702,1.708992,45251.25,63004.38,23842.07,5562348.02,80.7397,108.7576,41.5878,9434.2341,22.23,4.86,1.52,6071.93,206.13,441.42,175.12,12191.49,35.682512,41.464430,58.048968,4.913636,33.958323,49.251817,64.110849,2.888643,110.153681,143.619413,193.377496,14.934352,104.969730,149.695860,194.452983,12.489877,199.136582,405.314053,408.423655,78.698352,64.845399,92.350344,119.601307,9.897174,0.059704,0.069608,0.096827,0.008438,0.056792,0.082248,0.106952,0.005273,0.184565,0.240792,0.322764,0.026013,0.175912,0.250547,0.324716,0.022229,0.346108,0.683710,0.690052,0.140979,0.108966,0.154860,0.199832,0.017409
